event_id,user_id,session_id,event_timestamp,event_date,event_name,traffic_source,device_category,country,product_category,price,order_id,revenue,ab_group
13960,u_001650,s_001650_17_0,2026-01-31 08:23:03,2026-01-31,view_item,organic_search,mobile,RU,sports,6100.66,,0.0,B
13961,u_001650,s_001650_17_0,2026-01-31 08:25:03,2026-01-31,add_to_cart,organic_search,mobile,RU,sports,6100.66,,0.0,B
13962,u_001650,s_001650_17_0,2026-01-31 08:36:03,2026-01-31,begin_checkout,organic_search,mobile,RU,sports,6100.66,,0.0,B
13963,u_001650,s_001650_17_1,2026-01-31 16:48:57,2026-01-31,session_start,organic_search,mobile,RU,,,,0.0,B
13964,u_001651,s_001651_00_0,2026-01-28 21:15:11,2026-01-28,session_start,direct,desktop,RU,,,,0.0,A
13965,u_001651,s_001651_00_1,2026-01-28 14:56:39,2026-01-28,session_start,direct,desktop,RU,,,,0.0,A
13966,u_001651,s_001651_00_1,2026-01-28 15:00:39,2026-01-28,view_item,direct,desktop,RU,sports,3580.55,,0.0,A
13967,u_001651,s_001651_00_1,2026-01-28 15:03:39,2026-01-28,add_to_cart,direct,desktop,RU,sports,3580.55,,0.0,A
13968,u_001651,s_001651_00_1,2026-01-28 15:04:39,2026-01-28,begin_checkout,direct,desktop,RU,sports,3580.55,,0.0,A
13969,u_001651,s_001651_00_1,2026-01-28 15:20:39,2026-01-28,purchase,direct,desktop,RU,sports,3580.55,o_00013969,3705.79,A
13970,u_001651,s_001651_01_0,2026-01-29 21:57:04,2026-01-29,session_start,direct,desktop,RU,,,,0.0,A
13971,u_001651,s_001651_01_0,2026-01-29 22:00:04,2026-01-29,view_item,direct,desktop,RU,electronics,11802.64,,0.0,A
13972,u_001651,s_001651_02_0,2026-01-30 20:36:26,2026-01-30,session_start,direct,desktop,RU,,,,0.0,A
13973,u_001651,s_001651_02_0,2026-01-30 20:41:26,2026-01-30,view_item,direct,desktop,RU,home,8602.32,,0.0,A
13974,u_001651,s_001651_07_0,2026-02-04 14:17:57,2026-02-04,session_start,direct,desktop,RU,,,,0.0,A
13975,u_001651,s_001651_07_0,2026-02-04 14:18:57,2026-02-04,view_item,direct,desktop,RU,home,5666.13,,0.0,A
13976,u_001652,s_001652_00_0,2026-01-15 09:49:15,2026-01-15,session_start,direct,mobile,RU,,,,0.0,A
13977,u_001652,s_001652_03_0,2026-01-18 08:56:03,2026-01-18,session_start,direct,mobile,RU,,,,0.0,A
13978,u_001652,s_001652_03_0,2026-01-18 08:58:03,2026-01-18,view_item,direct,mobile,RU,fashion,3153.64,,0.0,A
13979,u_001652,s_001652_07_0,2026-01-22 11:01:48,2026-01-22,session_start,direct,mobile,RU,,,,0.0,A
13980,u_001652,s_001652_07_0,2026-01-22 11:06:48,2026-01-22,view_item,direct,mobile,RU,electronics,13902.88,,0.0,A
13981,u_001652,s_001652_14_0,2026-01-29 10:01:49,2026-01-29,session_start,direct,mobile,RU,,,,0.0,A
13982,u_001652,s_001652_14_0,2026-01-29 10:02:49,2026-01-29,view_item,direct,mobile,RU,electronics,11526.34,,0.0,A
13983,u_001653,s_001653_00_0,2026-01-06 21:15:00,2026-01-06,session_start,paid_search,mobile,RU,,,,0.0,A
13984,u_001653,s_001653_00_0,2026-01-06 21:19:00,2026-01-06,view_item,paid_search,mobile,RU,sports,4724.74,,0.0,A
13985,u_001653,s_001653_03_0,2026-01-09 19:37:31,2026-01-09,session_start,paid_search,mobile,RU,,,,0.0,A
13986,u_001653,s_001653_03_0,2026-01-09 19:39:31,2026-01-09,view_item,paid_search,mobile,RU,electronics,10563.26,,0.0,A
13987,u_001653,s_001653_03_1,2026-01-09 15:42:15,2026-01-09,session_start,paid_search,mobile,RU,,,,0.0,A
13988,u_001653,s_001653_03_1,2026-01-09 15:47:15,2026-01-09,view_item,paid_search,mobile,RU,sports,3156.44,,0.0,A
13989,u_001653,s_001653_20_0,2026-01-26 17:06:17,2026-01-26,session_start,paid_search,mobile,RU,,,,0.0,A
13990,u_001653,s_001653_20_0,2026-01-26 17:10:17,2026-01-26,view_item,paid_search,mobile,RU,electronics,11904.84,,0.0,A
13991,u_001654,s_001654_00_0,2026-01-13 11:46:58,2026-01-13,session_start,organic_search,desktop,RU,,,,0.0,B
13992,u_001654,s_001654_00_0,2026-01-13 11:48:58,2026-01-13,view_item,organic_search,desktop,RU,home,3820.89,,0.0,B
13993,u_001654,s_001654_02_0,2026-01-15 20:34:44,2026-01-15,session_start,organic_search,desktop,RU,,,,0.0,B
13994,u_001654,s_001654_02_0,2026-01-15 20:39:44,2026-01-15,view_item,organic_search,desktop,RU,beauty,2105.89,,0.0,B
13995,u_001654,s_001654_02_0,2026-01-15 20:43:44,2026-01-15,add_to_cart,organic_search,desktop,RU,beauty,2105.89,,0.0,B
13996,u_001654,s_001654_02_0,2026-01-15 20:46:44,2026-01-15,begin_checkout,organic_search,desktop,RU,beauty,2105.89,,0.0,B
13997,u_001654,s_001654_02_0,2026-01-15 20:57:44,2026-01-15,purchase,organic_search,desktop,RU,beauty,2105.89,o_00013997,2163.44,B
13998,u_001654,s_001654_03_0,2026-01-16 21:18:41,2026-01-16,session_start,organic_search,desktop,RU,,,,0.0,B
13999,u_001654,s_001654_03_0,2026-01-16 21:23:41,2026-01-16,view_item,organic_search,desktop,RU,fashion,4645.79,,0.0,B
14000,u_001654,s_001654_03_1,2026-01-16 19:23:45,2026-01-16,session_start,organic_search,desktop,RU,,,,0.0,B
14001,u_001654,s_001654_03_1,2026-01-16 19:26:45,2026-01-16,view_item,organic_search,desktop,RU,sports,3791.65,,0.0,B
14002,u_001654,s_001654_16_0,2026-01-29 08:12:55,2026-01-29,session_start,organic_search,desktop,RU,,,,0.0,B
14003,u_001654,s_001654_16_0,2026-01-29 08:17:55,2026-01-29,view_item,organic_search,desktop,RU,sports,7089.21,,0.0,B
14004,u_001654,s_001654_24_0,2026-02-06 13:46:02,2026-02-06,session_start,organic_search,desktop,RU,,,,0.0,B
14005,u_001654,s_001654_24_0,2026-02-06 13:49:02,2026-02-06,view_item,organic_search,desktop,RU,home,7766.18,,0.0,B
14006,u_001654,s_001654_24_0,2026-02-06 13:53:02,2026-02-06,add_to_cart,organic_search,desktop,RU,home,7766.18,,0.0,B
14007,u_001654,s_001654_24_0,2026-02-06 13:59:02,2026-02-06,begin_checkout,organic_search,desktop,RU,home,7766.18,,0.0,B
14008,u_001654,s_001654_24_0,2026-02-06 14:00:02,2026-02-06,purchase,organic_search,desktop,RU,home,7766.18,o_00014008,7187.12,B
14009,u_001655,s_001655_00_0,2026-01-05 18:18:27,2026-01-05,session_start,organic_search,mobile,RU,,,,0.0,B
14010,u_001655,s_001655_00_1,2026-01-05 14:21:23,2026-01-05,session_start,organic_search,mobile,RU,,,,0.0,B
14011,u_001655,s_001655_00_1,2026-01-05 14:23:23,2026-01-05,view_item,organic_search,mobile,RU,fashion,3144.32,,0.0,B
14012,u_001655,s_001655_03_0,2026-01-08 09:30:08,2026-01-08,session_start,organic_search,mobile,RU,,,,0.0,B
14013,u_001655,s_001655_03_0,2026-01-08 09:35:08,2026-01-08,view_item,organic_search,mobile,RU,sports,5273.64,,0.0,B
14014,u_001656,s_001656_00_0,2026-01-20 15:46:43,2026-01-20,session_start,paid_search,desktop,RU,,,,0.0,B
14015,u_001656,s_001656_00_0,2026-01-20 15:47:43,2026-01-20,view_item,paid_search,desktop,RU,beauty,2737.33,,0.0,B
14016,u_001656,s_001656_01_0,2026-01-21 10:40:32,2026-01-21,session_start,paid_search,desktop,RU,,,,0.0,B
14017,u_001656,s_001656_01_0,2026-01-21 10:41:32,2026-01-21,view_item,paid_search,desktop,RU,home,6509.8,,0.0,B
14018,u_001656,s_001656_03_0,2026-01-23 20:04:06,2026-01-23,session_start,paid_search,desktop,RU,,,,0.0,B
14019,u_001656,s_001656_03_0,2026-01-23 20:06:06,2026-01-23,view_item,paid_search,desktop,RU,sports,2686.45,,0.0,B
14020,u_001656,s_001656_07_0,2026-01-27 13:43:48,2026-01-27,session_start,paid_search,desktop,RU,,,,0.0,B
14021,u_001656,s_001656_07_0,2026-01-27 13:48:48,2026-01-27,view_item,paid_search,desktop,RU,home,6328.57,,0.0,B
14022,u_001656,s_001656_07_1,2026-01-27 08:49:34,2026-01-27,session_start,paid_search,desktop,RU,,,,0.0,B
14023,u_001656,s_001656_07_1,2026-01-27 08:54:34,2026-01-27,view_item,paid_search,desktop,RU,books,1965.46,,0.0,B
14024,u_001656,s_001656_10_0,2026-01-30 18:53:21,2026-01-30,session_start,paid_search,desktop,RU,,,,0.0,B
14025,u_001656,s_001656_10_0,2026-01-30 18:55:21,2026-01-30,view_item,paid_search,desktop,RU,beauty,3256.76,,0.0,B
14026,u_001656,s_001656_10_0,2026-01-30 18:58:21,2026-01-30,add_to_cart,paid_search,desktop,RU,beauty,3256.76,,0.0,B
14027,u_001656,s_001656_17_0,2026-02-06 08:27:49,2026-02-06,session_start,paid_search,desktop,RU,,,,0.0,B
14028,u_001656,s_001656_17_0,2026-02-06 08:28:49,2026-02-06,view_item,paid_search,desktop,RU,fashion,2613.03,,0.0,B
14029,u_001657,s_001657_00_0,2026-01-06 14:45:23,2026-01-06,session_start,social,desktop,RU,,,,0.0,B
14030,u_001657,s_001657_00_0,2026-01-06 14:50:23,2026-01-06,view_item,social,desktop,RU,beauty,2409.6,,0.0,B
14031,u_001657,s_001657_07_0,2026-01-13 15:52:41,2026-01-13,session_start,social,desktop,RU,,,,0.0,B
14032,u_001657,s_001657_28_0,2026-02-03 17:46:28,2026-02-03,session_start,social,desktop,RU,,,,0.0,B
14033,u_001658,s_001658_00_0,2026-01-27 12:28:09,2026-01-27,session_start,direct,desktop,RU,,,,0.0,B
14034,u_001658,s_001658_00_0,2026-01-27 12:32:09,2026-01-27,view_item,direct,desktop,RU,beauty,2384.15,,0.0,B
14035,u_001658,s_001658_01_0,2026-01-28 14:04:21,2026-01-28,session_start,direct,desktop,RU,,,,0.0,B
14036,u_001658,s_001658_01_1,2026-01-28 19:39:14,2026-01-28,session_start,direct,desktop,RU,,,,0.0,B
14037,u_001658,s_001658_01_1,2026-01-28 19:43:14,2026-01-28,view_item,direct,desktop,RU,electronics,12141.24,,0.0,B
14038,u_001658,s_001658_01_1,2026-01-28 19:46:14,2026-01-28,add_to_cart,direct,desktop,RU,electronics,12141.24,,0.0,B
14039,u_001658,s_001658_18_0,2026-02-14 21:45:01,2026-02-14,session_start,direct,desktop,RU,,,,0.0,B
14040,u_001658,s_001658_18_0,2026-02-14 21:50:01,2026-02-14,view_item,direct,desktop,RU,home,3828.8,,0.0,B
14041,u_001659,s_001659_00_0,2026-01-24 20:22:33,2026-01-24,session_start,organic_search,mobile,KZ,,,,0.0,B
14042,u_001659,s_001659_00_0,2026-01-24 20:25:33,2026-01-24,view_item,organic_search,mobile,KZ,books,1198.52,,0.0,B
14043,u_001659,s_001659_00_1,2026-01-24 13:47:49,2026-01-24,session_start,organic_search,mobile,KZ,,,,0.0,B
14044,u_001659,s_001659_00_1,2026-01-24 13:49:49,2026-01-24,view_item,organic_search,mobile,KZ,electronics,11857.55,,0.0,B
14045,u_001659,s_001659_01_0,2026-01-25 22:46:24,2026-01-25,session_start,organic_search,mobile,KZ,,,,0.0,B
14046,u_001659,s_001659_01_1,2026-01-25 17:57:49,2026-01-25,session_start,organic_search,mobile,KZ,,,,0.0,B
14047,u_001659,s_001659_01_1,2026-01-25 18:00:49,2026-01-25,view_item,organic_search,mobile,KZ,sports,6022.54,,0.0,B
14048,u_001659,s_001659_01_1,2026-01-25 18:04:49,2026-01-25,add_to_cart,organic_search,mobile,KZ,sports,6022.54,,0.0,B
14049,u_001659,s_001659_01_1,2026-01-25 18:06:49,2026-01-25,begin_checkout,organic_search,mobile,KZ,sports,6022.54,,0.0,B
14050,u_001659,s_001659_01_1,2026-01-25 18:16:49,2026-01-25,purchase,organic_search,mobile,KZ,sports,6022.54,o_00014050,6030.62,B
14051,u_001659,s_001659_03_0,2026-01-27 20:08:45,2026-01-27,session_start,organic_search,mobile,KZ,,,,0.0,B
14052,u_001659,s_001659_09_0,2026-02-02 17:18:09,2026-02-02,session_start,organic_search,mobile,KZ,,,,0.0,B
14053,u_001659,s_001659_09_0,2026-02-02 17:20:09,2026-02-02,view_item,organic_search,mobile,KZ,fashion,2854.44,,0.0,B
14054,u_001660,s_001660_00_0,2026-01-14 10:19:11,2026-01-14,session_start,paid_search,desktop,RU,,,,0.0,A
14055,u_001660,s_001660_00_0,2026-01-14 10:23:11,2026-01-14,view_item,paid_search,desktop,RU,fashion,6572.84,,0.0,A
14056,u_001660,s_001660_02_0,2026-01-16 20:09:48,2026-01-16,session_start,paid_search,desktop,RU,,,,0.0,A
14057,u_001660,s_001660_02_0,2026-01-16 20:10:48,2026-01-16,view_item,paid_search,desktop,RU,electronics,11068.31,,0.0,A
14058,u_001660,s_001660_08_0,2026-01-22 10:18:20,2026-01-22,session_start,paid_search,desktop,RU,,,,0.0,A
14059,u_001660,s_001660_08_1,2026-01-22 14:00:39,2026-01-22,session_start,paid_search,desktop,RU,,,,0.0,A
14060,u_001660,s_001660_08_1,2026-01-22 14:02:39,2026-01-22,view_item,paid_search,desktop,RU,electronics,10178.07,,0.0,A
14061,u_001661,s_001661_00_0,2026-01-19 09:30:33,2026-01-19,session_start,organic_search,mobile,RU,,,,0.0,B
14062,u_001661,s_001661_01_0,2026-01-20 13:57:41,2026-01-20,session_start,organic_search,mobile,RU,,,,0.0,B
14063,u_001661,s_001661_03_0,2026-01-22 09:23:26,2026-01-22,session_start,organic_search,mobile,RU,,,,0.0,B
14064,u_001661,s_001661_03_0,2026-01-22 09:27:26,2026-01-22,view_item,organic_search,mobile,RU,home,6633.32,,0.0,B
14065,u_001661,s_001661_03_0,2026-01-22 09:34:26,2026-01-22,add_to_cart,organic_search,mobile,RU,home,6633.32,,0.0,B
14066,u_001661,s_001661_20_0,2026-02-08 08:18:48,2026-02-08,session_start,organic_search,mobile,RU,,,,0.0,B
14067,u_001661,s_001661_20_0,2026-02-08 08:20:48,2026-02-08,view_item,organic_search,mobile,RU,home,8979.2,,0.0,B
14068,u_001661,s_001661_21_0,2026-02-09 21:48:40,2026-02-09,session_start,organic_search,mobile,RU,,,,0.0,B
14069,u_001661,s_001661_21_0,2026-02-09 21:51:40,2026-02-09,view_item,organic_search,mobile,RU,home,6582.0,,0.0,B
14070,u_001661,s_001661_25_0,2026-02-13 20:04:33,2026-02-13,session_start,organic_search,mobile,RU,,,,0.0,B
14071,u_001662,s_001662_00_0,2026-01-16 18:59:31,2026-01-16,session_start,direct,mobile,RU,,,,0.0,B
14072,u_001663,s_001663_00_0,2026-01-14 08:15:02,2026-01-14,session_start,organic_search,mobile,BY,,,,0.0,B
14073,u_001663,s_001663_00_0,2026-01-14 08:19:02,2026-01-14,view_item,organic_search,mobile,BY,electronics,7919.5,,0.0,B
14074,u_001663,s_001663_00_0,2026-01-14 08:28:02,2026-01-14,add_to_cart,organic_search,mobile,BY,electronics,7919.5,,0.0,B
14075,u_001663,s_001663_00_0,2026-01-14 08:29:02,2026-01-14,begin_checkout,organic_search,mobile,BY,electronics,7919.5,,0.0,B
14076,u_001663,s_001663_00_0,2026-01-14 08:44:02,2026-01-14,purchase,organic_search,mobile,BY,electronics,7919.5,o_00014076,8057.11,B
14077,u_001663,s_001663_16_0,2026-01-30 08:49:27,2026-01-30,session_start,organic_search,mobile,BY,,,,0.0,B
14078,u_001663,s_001663_16_0,2026-01-30 08:52:27,2026-01-30,view_item,organic_search,mobile,BY,books,1091.65,,0.0,B
14079,u_001663,s_001663_20_0,2026-02-03 19:41:05,2026-02-03,session_start,organic_search,mobile,BY,,,,0.0,B
14080,u_001663,s_001663_20_0,2026-02-03 19:46:05,2026-02-03,view_item,organic_search,mobile,BY,electronics,8931.4,,0.0,B
14081,u_001664,s_001664_00_0,2026-01-13 09:15:48,2026-01-13,session_start,paid_search,mobile,RU,,,,0.0,A
14082,u_001664,s_001664_00_0,2026-01-13 09:17:48,2026-01-13,view_item,paid_search,mobile,RU,home,7778.75,,0.0,A
14083,u_001664,s_001664_03_0,2026-01-16 13:21:09,2026-01-16,session_start,paid_search,mobile,RU,,,,0.0,A
14084,u_001664,s_001664_03_0,2026-01-16 13:23:09,2026-01-16,view_item,paid_search,mobile,RU,fashion,5077.77,,0.0,A
14085,u_001664,s_001664_20_0,2026-02-02 21:24:48,2026-02-02,session_start,paid_search,mobile,RU,,,,0.0,A
14086,u_001664,s_001664_20_0,2026-02-02 21:27:48,2026-02-02,view_item,paid_search,mobile,RU,home,4946.35,,0.0,A
14087,u_001664,s_001664_20_1,2026-02-02 11:34:44,2026-02-02,session_start,paid_search,mobile,RU,,,,0.0,A
14088,u_001664,s_001664_20_1,2026-02-02 11:38:44,2026-02-02,view_item,paid_search,mobile,RU,electronics,9486.16,,0.0,A
14089,u_001665,s_001665_00_0,2026-01-01 20:15:54,2026-01-01,session_start,social,desktop,KZ,,,,0.0,A
14090,u_001665,s_001665_00_0,2026-01-01 20:16:54,2026-01-01,view_item,social,desktop,KZ,electronics,14305.65,,0.0,A
14091,u_001665,s_001665_00_0,2026-01-01 20:18:54,2026-01-01,add_to_cart,social,desktop,KZ,electronics,14305.65,,0.0,A
14092,u_001665,s_001665_00_0,2026-01-01 20:28:54,2026-01-01,begin_checkout,social,desktop,KZ,electronics,14305.65,,0.0,A
14093,u_001665,s_001665_00_1,2026-01-01 17:08:07,2026-01-01,session_start,social,desktop,KZ,,,,0.0,A
14094,u_001665,s_001665_01_0,2026-01-02 22:01:36,2026-01-02,session_start,social,desktop,KZ,,,,0.0,A
14095,u_001665,s_001665_03_0,2026-01-04 16:53:38,2026-01-04,session_start,social,desktop,KZ,,,,0.0,A
14096,u_001665,s_001665_03_0,2026-01-04 16:58:38,2026-01-04,view_item,social,desktop,KZ,home,7758.24,,0.0,A
14097,u_001665,s_001665_07_0,2026-01-08 18:24:58,2026-01-08,session_start,social,desktop,KZ,,,,0.0,A
14098,u_001665,s_001665_28_0,2026-01-29 17:00:40,2026-01-29,session_start,social,desktop,KZ,,,,0.0,A
14099,u_001665,s_001665_39_0,2026-02-09 08:39:27,2026-02-09,session_start,social,desktop,KZ,,,,0.0,A
14100,u_001665,s_001665_39_0,2026-02-09 08:41:27,2026-02-09,view_item,social,desktop,KZ,books,1387.9,,0.0,A
14101,u_001666,s_001666_00_0,2026-01-07 16:54:58,2026-01-07,session_start,social,mobile,RU,,,,0.0,B
14102,u_001666,s_001666_02_0,2026-01-09 10:02:26,2026-01-09,session_start,social,mobile,RU,,,,0.0,B
14103,u_001666,s_001666_07_0,2026-01-14 20:52:50,2026-01-14,session_start,social,mobile,RU,,,,0.0,B
14104,u_001666,s_001666_07_0,2026-01-14 20:56:50,2026-01-14,view_item,social,mobile,RU,fashion,4130.29,,0.0,B
14105,u_001666,s_001666_21_0,2026-01-28 15:07:12,2026-01-28,session_start,social,mobile,RU,,,,0.0,B
14106,u_001667,s_001667_00_0,2026-01-17 16:49:37,2026-01-17,session_start,direct,mobile,RU,,,,0.0,B
14107,u_001667,s_001667_01_0,2026-01-18 14:29:54,2026-01-18,session_start,direct,mobile,RU,,,,0.0,B
14108,u_001667,s_001667_12_0,2026-01-29 19:04:36,2026-01-29,session_start,direct,mobile,RU,,,,0.0,B
14109,u_001667,s_001667_12_1,2026-01-29 19:31:58,2026-01-29,session_start,direct,mobile,RU,,,,0.0,B
14110,u_001667,s_001667_12_1,2026-01-29 19:34:58,2026-01-29,view_item,direct,mobile,RU,electronics,6720.39,,0.0,B
14111,u_001667,s_001667_13_0,2026-01-30 22:35:34,2026-01-30,session_start,direct,mobile,RU,,,,0.0,B
14112,u_001667,s_001667_13_0,2026-01-30 22:37:34,2026-01-30,view_item,direct,mobile,RU,fashion,3934.91,,0.0,B
14113,u_001667,s_001667_13_0,2026-01-30 22:38:34,2026-01-30,add_to_cart,direct,mobile,RU,fashion,3934.91,,0.0,B
14114,u_001667,s_001667_13_0,2026-01-30 22:44:34,2026-01-30,begin_checkout,direct,mobile,RU,fashion,3934.91,,0.0,B
14115,u_001667,s_001667_14_0,2026-01-31 18:12:19,2026-01-31,session_start,direct,mobile,RU,,,,0.0,B
14116,u_001667,s_001667_14_0,2026-01-31 18:14:19,2026-01-31,view_item,direct,mobile,RU,fashion,4826.27,,0.0,B
14117,u_001668,s_001668_00_0,2026-01-13 15:43:36,2026-01-13,session_start,direct,desktop,GE,,,,0.0,A
14118,u_001668,s_001668_00_0,2026-01-13 15:47:36,2026-01-13,view_item,direct,desktop,GE,electronics,10115.27,,0.0,A
14119,u_001668,s_001668_03_0,2026-01-16 20:14:41,2026-01-16,session_start,direct,desktop,GE,,,,0.0,A
14120,u_001668,s_001668_03_0,2026-01-16 20:19:41,2026-01-16,view_item,direct,desktop,GE,electronics,10260.78,,0.0,A
14121,u_001668,s_001668_03_0,2026-01-16 20:26:41,2026-01-16,add_to_cart,direct,desktop,GE,electronics,10260.78,,0.0,A
14122,u_001668,s_001668_03_0,2026-01-16 20:29:41,2026-01-16,begin_checkout,direct,desktop,GE,electronics,10260.78,,0.0,A
14123,u_001668,s_001668_03_0,2026-01-16 20:48:41,2026-01-16,purchase,direct,desktop,GE,electronics,10260.78,o_00014123,9514.88,A
14124,u_001668,s_001668_12_0,2026-01-25 19:51:43,2026-01-25,session_start,direct,desktop,GE,,,,0.0,A
14125,u_001668,s_001668_12_0,2026-01-25 19:56:43,2026-01-25,view_item,direct,desktop,GE,electronics,10018.75,,0.0,A
14126,u_001668,s_001668_12_1,2026-01-25 19:51:35,2026-01-25,session_start,direct,desktop,GE,,,,0.0,A
14127,u_001668,s_001668_12_1,2026-01-25 19:56:35,2026-01-25,view_item,direct,desktop,GE,electronics,10204.3,,0.0,A
14128,u_001668,s_001668_13_0,2026-01-26 10:17:52,2026-01-26,session_start,direct,desktop,GE,,,,0.0,A
14129,u_001669,s_001669_00_0,2026-01-26 19:14:55,2026-01-26,session_start,social,desktop,RU,,,,0.0,A
14130,u_001669,s_001669_01_0,2026-01-27 18:32:10,2026-01-27,session_start,social,desktop,RU,,,,0.0,A
14131,u_001669,s_001669_01_0,2026-01-27 18:35:10,2026-01-27,view_item,social,desktop,RU,electronics,12969.07,,0.0,A
14132,u_001669,s_001669_01_0,2026-01-27 18:36:10,2026-01-27,add_to_cart,social,desktop,RU,electronics,12969.07,,0.0,A
14133,u_001669,s_001669_01_0,2026-01-27 18:44:10,2026-01-27,begin_checkout,social,desktop,RU,electronics,12969.07,,0.0,A
14134,u_001669,s_001669_01_0,2026-01-27 18:46:10,2026-01-27,purchase,social,desktop,RU,electronics,12969.07,o_00014134,13807.79,A
14135,u_001669,s_001669_07_0,2026-02-02 10:46:52,2026-02-02,session_start,social,desktop,RU,,,,0.0,A
14136,u_001669,s_001669_07_1,2026-02-02 21:57:29,2026-02-02,session_start,social,desktop,RU,,,,0.0,A
14137,u_001669,s_001669_07_1,2026-02-02 22:00:29,2026-02-02,view_item,social,desktop,RU,beauty,2507.97,,0.0,A
14138,u_001669,s_001669_14_0,2026-02-09 20:13:50,2026-02-09,session_start,social,desktop,RU,,,,0.0,A
14139,u_001669,s_001669_14_1,2026-02-09 10:56:21,2026-02-09,session_start,social,desktop,RU,,,,0.0,A
14140,u_001669,s_001669_14_1,2026-02-09 11:01:21,2026-02-09,view_item,social,desktop,RU,home,9360.27,,0.0,A
14141,u_001670,s_001670_00_0,2026-01-27 13:50:54,2026-01-27,session_start,paid_search,mobile,RU,,,,0.0,A
14142,u_001670,s_001670_00_0,2026-01-27 13:52:54,2026-01-27,view_item,paid_search,mobile,RU,electronics,11882.81,,0.0,A
14143,u_001670,s_001670_02_0,2026-01-29 20:36:52,2026-01-29,session_start,paid_search,mobile,RU,,,,0.0,A
14144,u_001670,s_001670_02_0,2026-01-29 20:39:52,2026-01-29,view_item,paid_search,mobile,RU,home,2696.43,,0.0,A
14145,u_001670,s_001670_06_0,2026-02-02 15:10:00,2026-02-02,session_start,paid_search,mobile,RU,,,,0.0,A
14146,u_001670,s_001670_06_0,2026-02-02 15:15:00,2026-02-02,view_item,paid_search,mobile,RU,fashion,3803.95,,0.0,A
14147,u_001670,s_001670_07_0,2026-02-03 11:24:14,2026-02-03,session_start,paid_search,mobile,RU,,,,0.0,A
14148,u_001671,s_001671_00_0,2026-01-02 08:22:09,2026-01-02,session_start,direct,mobile,AM,,,,0.0,A
14149,u_001671,s_001671_00_0,2026-01-02 08:25:09,2026-01-02,view_item,direct,mobile,AM,home,4517.72,,0.0,A
14150,u_001671,s_001671_14_0,2026-01-16 08:54:10,2026-01-16,session_start,direct,mobile,AM,,,,0.0,A
14151,u_001671,s_001671_14_0,2026-01-16 08:57:10,2026-01-16,view_item,direct,mobile,AM,fashion,3051.09,,0.0,A
14152,u_001671,s_001671_35_0,2026-02-06 09:13:01,2026-02-06,session_start,direct,mobile,AM,,,,0.0,A
14153,u_001671,s_001671_35_0,2026-02-06 09:14:01,2026-02-06,view_item,direct,mobile,AM,books,1556.12,,0.0,A
14154,u_001672,s_001672_00_0,2026-01-15 20:53:43,2026-01-15,session_start,organic_search,desktop,RU,,,,0.0,B
14155,u_001672,s_001672_00_0,2026-01-15 20:57:43,2026-01-15,view_item,organic_search,desktop,RU,beauty,2188.37,,0.0,B
14156,u_001672,s_001672_03_0,2026-01-18 19:14:12,2026-01-18,session_start,organic_search,desktop,RU,,,,0.0,B
14157,u_001672,s_001672_03_0,2026-01-18 19:18:12,2026-01-18,view_item,organic_search,desktop,RU,home,4122.78,,0.0,B
14158,u_001672,s_001672_03_0,2026-01-18 19:24:12,2026-01-18,add_to_cart,organic_search,desktop,RU,home,4122.78,,0.0,B
14159,u_001672,s_001672_03_0,2026-01-18 19:27:12,2026-01-18,begin_checkout,organic_search,desktop,RU,home,4122.78,,0.0,B
14160,u_001672,s_001672_03_0,2026-01-18 19:30:12,2026-01-18,purchase,organic_search,desktop,RU,home,4122.78,o_00014160,4228.35,B
14161,u_001673,s_001673_00_0,2026-01-11 21:01:05,2026-01-11,session_start,direct,mobile,KZ,,,,0.0,A
14162,u_001673,s_001673_00_0,2026-01-11 21:05:05,2026-01-11,view_item,direct,mobile,KZ,electronics,9486.65,,0.0,A
14163,u_001673,s_001673_01_0,2026-01-12 15:36:20,2026-01-12,session_start,direct,mobile,KZ,,,,0.0,A
14164,u_001673,s_001673_01_0,2026-01-12 15:37:20,2026-01-12,view_item,direct,mobile,KZ,sports,3383.58,,0.0,A
14165,u_001673,s_001673_03_0,2026-01-14 10:20:52,2026-01-14,session_start,direct,mobile,KZ,,,,0.0,A
14166,u_001673,s_001673_11_0,2026-01-22 22:28:52,2026-01-22,session_start,direct,mobile,KZ,,,,0.0,A
14167,u_001673,s_001673_11_0,2026-01-22 22:32:52,2026-01-22,view_item,direct,mobile,KZ,home,6991.38,,0.0,A
14168,u_001673,s_001673_11_1,2026-01-22 20:34:41,2026-01-22,session_start,direct,mobile,KZ,,,,0.0,A
14169,u_001673,s_001673_11_1,2026-01-22 20:39:41,2026-01-22,view_item,direct,mobile,KZ,sports,5918.38,,0.0,A
14170,u_001674,s_001674_00_0,2026-01-08 11:36:54,2026-01-08,session_start,organic_search,mobile,RU,,,,0.0,A
14171,u_001674,s_001674_00_1,2026-01-08 21:55:35,2026-01-08,session_start,organic_search,mobile,RU,,,,0.0,A
14172,u_001674,s_001674_00_1,2026-01-08 21:56:35,2026-01-08,view_item,organic_search,mobile,RU,electronics,10735.46,,0.0,A
14173,u_001674,s_001674_00_1,2026-01-08 22:02:35,2026-01-08,add_to_cart,organic_search,mobile,RU,electronics,10735.46,,0.0,A
